,periodoA,osf,categoria,p1_a,p1_b,p1_e,p1_g,p1_h,p1_i,p2,p4,p5_a,p5_b,p5_c,p5_e,p6,p6.1,evaluacion,comentarios
9536,4,"SAIQ, Sociedad de Alumnos de Ingeniería Química - Sembrando Conciencia",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
9537,4,"Movimiento de Activación Ciudadana, A.C. - Promotores de Seguridad Vial, Zona Escolar Segura",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,0,False,4,"['atencion', 'muy', 'excepcional', 'se']"
9538,4,"Tierra de Artistas, A.C. - Taller de telares con técnicas artesanales oaxaqueñas",ONG - Arte y cultura,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'pues', 'nuestros']"
9539,4,Inclusión y Accesibilidad - Programa Surfers de la Neurodiversidad,ONG - Humanitaria,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,[]
9540,4,"Movimiento de Activación Ciudadana, A.C. - Promotores de Seguridad Vial, Zona Escolar Segura",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['gran', 'esfuerzo', 'mas', 'responsable', 'personas', 'confort', 'personas', 'muy', 'grandes', 'menos', 'ellos', 'se', 'siento', 'muy', 'gran']"
9541,4,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C. - Unidos por las Redes Sociales",ONG - Salud,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['se', 'hubo']"
9542,4,"SAIQ, Sociedad de Alumnos de Ingeniería Química - Sembrando Conciencia",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['excelente', 'excelente']"
9543,4,"Consejo de Seguridad de la Información y Ciberseguridad, A. C. - Cybersecurity App",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
9544,4,SALEC (en colaboración con Centro de Investigación Económica y Presupuestaria A.C.) - Empoderamiento Ciudadana en Finanzas Públicas,Investigación,5,5,5,5,5,1,True,2,5,5,5,5,2,True,4,['muy']
9545,4,"Tierra de Artistas, A.C. - Taller de Alebrijes y grecas Zapotecas",ONG - Arte y cultura,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'bonita', 'muy', 'bonita']"
9546,4,,,5,4,5,5,5,5,True,5,4,5,5,5,2,False,4,[]
9547,4,Secretaría de Educación de Nuevo León: Coordinación Estatal de Telebachillerato - PREPÁrate Nuevo León,ONG - Desarrollo humano,3,2,1,1,1,1,False,0,3,3,3,3,2,False,2,[]
9548,4,"La Cumbre Cotidiana, A.C. - Educación Ambiental - La Cumbre Cotidiana A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['encanto', 'nueva']"
9549,4,"Consejo de Seguridad de la Información y Ciberseguridad, A. C. - Vinculación para difusión en Centroamérica y el Caribe",ONG - Desarrollo humano,3,3,3,3,3,3,False,2,3,3,3,3,2,False,2,[]
9550,4,Centro Jurídico y Formación Integral BufeTec - Centro Jurídico y Formación Integral BufeTec,ONG - Política y leyes,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
9551,4,"Tierra de Artistas, A.C. - Taller de Alebrijes y grecas Zapotecas",ONG - Arte y cultura,5,5,5,5,5,5,True,2,5,5,5,5,5,True,5,"['muy', 'muy']"
9552,4,"CIES, Centro de Investigación y Educación para la Salud, A.C. - Transformando Al Planeta",Investigación,5,5,4,4,4,4,True,0,5,4,4,4,0,True,4,"['hice', 'experiencias', 'basura', 'se', 'basura', 'basura', 'basura', 'ayudar', 'no', 'haya', 'basura']"
9553,4,"Tierra de Artistas, A.C. - Taller de Alebrijes y grecas Zapotecas",ONG - Arte y cultura,5,4,5,5,5,4,True,2,2,4,4,5,2,True,4,"['muy', 'muy', 'muy']"
9554,4,"Consejo de Seguridad de la Información y Ciberseguridad, A. C. - Vinculación para difusión en Centroamérica y el Caribe",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,['ninguno']
9555,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Directo al corazón",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'gran', 'muy', 'muy', 'atentos']"
9556,4,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023,Emprendimiento y desarrollo,5,5,5,5,3,5,True,5,5,5,5,5,2,False,4,[]
9557,4,Fundacionplan.org - Plan SPAP A.C. - Experiencia Plan,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['tratar', 'muy', 'segundo', 'parece', 'excelente']"
9558,4,Pal Sur del Norte - Pal Sur del Norte: educación y derechos,ONG - Desarrollo humano,4,5,4,4,4,4,True,0,5,5,5,5,0,True,4,"['llevar', 'muy']"
9559,4,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey - MICROLEARNING - Creador capsulas educativa y de ayudas visuales educativas",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'muy']"
9560,4,"Tierra de Artistas, A.C. - Taller de Alebrijes y grecas Zapotecas",ONG - Arte y cultura,5,5,5,5,5,5,False,0,5,5,5,5,2,False,4,"['gran', 'solo', 'falta']"
9561,4,"Consejo de Seguridad de la Información y Ciberseguridad, A. C. - Vinculación para difusión en Sudamérica",ONG - Desarrollo humano,1,1,2,1,2,1,False,2,1,4,2,1,2,False,1,[]
9562,4,"VIFAC, Vida y Familia Monterrey, A.B.P. - COMPARTIR DA VIDA 2022",ONG - Humanitaria,3,5,2,3,2,3,False,0,5,5,5,5,0,True,3,"['ayudar', 'mujeres', 'muy', 'ayudar']"
9563,4,San Pedro Parques - Líderes comunitarios de parques urbanos,ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['estos', 'ayudar', 'estos', 'gran', 'mejorar', 'vida', 'grande', 'limpio', 'relajarse', 'vida', 'ciudad', 'visitas', 'grandes', 'parque', 'les']"
9564,4,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023,Emprendimiento y desarrollo,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'agrado']"
9565,4,San Pedro Parques - Líderes comunitarios de parques urbanos,ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,['mejorar']
9566,4,"AIESEC México, A.C. - Ciudadano Global AIESEC",ONG - Desarrollo humano,5,5,5,5,5,5,False,0,5,5,5,5,0,True,4,"['hubo', 'soy', 'persona', 'se', 'lugares', 'personas', 'esa', 'mejorar', 'entonces', 'veo']"
9567,4,San Pedro Parques - Líderes comunitarios de parques urbanos,ONG - Medio ambiente,4,4,4,4,4,3,True,5,4,4,4,4,0,True,4,"['muy', 'vista', 'no', 'se']"
9568,4,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023,Emprendimiento y desarrollo,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['idea', 'se', 'muy', 'cantidad', 'llevar']"
9569,4,Dirección de Servicio Social - Acciones ciudadanas - Realidad virtual para empatizar con realidades sociales,Dirección Servicio Social Campus Mty.,4,4,3,4,4,4,False,0,4,4,4,3,0,False,3,"['muy', 'mismo', 'pues', 'cuenta', 'nuestros', 'hubiera', 'mas', 'dudas', 'eso', 'parece', 'mas', 'profesional']"
9570,4,Operación Pollo TRC A.C. - Yo Apollo,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['nunca', 'mas', 'personas', 'parece', 'excelente', 'sinceramente', 'mas', 'personas']"
9571,4,INICIATIVA DE EDUCACIÓN CON EQUIDAD Y CALIDAD ---- Dirección de Servicio Social - Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,['muy']
9572,4,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023,Emprendimiento y desarrollo,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,['mas']
9573,4,Dirección de Servicio Social - PASS - Líder Solidario,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['perfecto', 'excelente']"
9574,4,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023,Emprendimiento y desarrollo,5,5,5,5,5,5,False,0,1,5,5,5,0,True,4,"['experiencias', 'muy']"
9575,4,"CONAFE, Consejo Nacional de Fomento Educativo - Inglés para todos en CONAFE",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,False,4,[]
9576,4,"SAIQ, Sociedad de Alumnos de Ingeniería Química - Sembrando Conciencia",Sociedad de Alumnos ITESM,4,4,4,4,4,4,True,0,4,4,4,4,2,True,4,[]
9577,4,Pal Sur del Norte - Pal Sur del Norte: educación y derechos,ONG - Desarrollo humano,2,2,1,4,4,4,True,0,4,4,4,4,2,False,3,[]
9578,4,"Tierra de Artistas, A.C. - Taller de medicina tradicional a través de la herbolaria zapoteca",ONG - Arte y cultura,5,5,5,5,5,4,True,2,5,5,5,5,0,True,4,"['se', 'muy', 'forma', 'caso', 'mas']"
9579,4,Dirección de Servicio Social - Acciones ciudadanas - Realidad virtual para empatizar con realidades sociales,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['porque', 'muy', 'via', 'muy', 'comunicado', 'trabajando', 'personas']"
9580,4,Compromiso y Responsabilidad Educativa ABP - Plataforma CREducativa (MOOC´s Educativos),ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
9581,4,Dirección de Emprendimiento Social - PyMES SOS Invierno 2023,Emprendimiento y desarrollo,5,4,3,5,4,5,True,0,4,5,5,5,2,False,4,[]
9582,4,SALEC (en colaboración con Centro de Investigación Económica y Presupuestaria A.C.) - Empoderamiento Ciudadana en Finanzas Públicas,Investigación,1,1,1,1,1,1,False,0,1,1,1,1,0,False,1,"['no', 'se', 'no', 'se']"
9583,4,San Pedro Parques - Líderes comunitarios de parques urbanos,ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
9584,4,GeoStats - GeoSTATS: Generación de mapas con datos georefenciados,Emprendimiento y desarrollo,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'se', 'muy']"
9585,4,Fundacionplan.org - Plan SPAP A.C. - Experiencia Plan,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'muy', 'marca', 'otra', 'persona']"
9586,4,"WEEDS, Worldwide Education in Environmental Development and Sustainability, A.C. - Comunicando para un mundo más verde",ONG - Medio ambiente,5,5,5,5,5,5,True,2,3,5,3,5,2,True,4,[]
9587,4,Operación Pollo TRC A.C. - Yo Apollo,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,['ellos']
9588,4,Secretaría de Educación de Nuevo León: Coordinación Estatal de Telebachillerato - PREPÁrate Nuevo León,ONG - Desarrollo humano,4,4,3,4,4,4,False,2,4,4,4,4,2,True,3,[]
9589,4,Fundacionplan.org - Plan SPAP A.C. - Experiencia Plan,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'ellos', 'muy', 'hoy', 'dia', 'se', 'buen']"
9590,4,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C. - Diseño de material terapéutico FICAE",Actividades recreativas,4,4,4,4,4,4,True,0,4,4,4,4,0,True,4,"['nada', 'nada']"
9591,4,Dirección de Servicio Social - Acciones ciudadanas - Realidad virtual para empatizar con realidades sociales,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['gran', 'claro', 'falta', 'porque', 'apenas', 'muy', 'se', 'grandes', 'mas', 'saber', 'realidad', 'ayudar', 'personas', 'claro', 'gran']"
9592,4,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C. - FICAE Comunica!!",Actividades recreativas,4,4,4,5,5,4,True,2,5,5,4,5,2,True,4,['muy']
9593,4,"Familia de Santa María, A.C. - FSM - Gestión y orientación fiscal",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['agradecer', 'ellos', 'poner', 'gran']"
9594,4,"Movimiento de Activación Ciudadana, A.C. - Promotores de Seguridad Vial, Zona Escolar Segura",ONG - Humanitaria,5,4,4,4,4,4,True,0,4,5,4,5,0,True,4,"['haciendo', 'muy', 'se', 'mejorar', 'fuimos', 'vista', 'no', 'dia', 'dia']"
9595,4,"WEEDS, Worldwide Education in Environmental Development and Sustainability, A.C. - Emprendimiento en un mundo más verde",ONG - Medio ambiente,4,3,4,3,3,4,True,0,5,5,5,5,0,False,3,"['mas', 'mas', 'siento', 'falta', 'mas']"
9596,4,Proyecto 99 - Proyecto 99 - Talleres,ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,5,True,5,"['muy', 'bonita', 'excelente']"
9597,4,Dirección de Servicio Social - Acciones ciudadanas - Realidad virtual para empatizar con realidades sociales,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['personas', 'se', 'grandes', 'personas', 'realidad', 'duda', 'cuenta', 'gran']"
9598,4,"Vecinos Fuentes del Valle, A.C. - Centro de Acopio y Pepena en Fuentes del Valle",ONG - Medio ambiente,5,5,5,5,5,5,True,0,4,4,4,5,0,False,4,"['se', 'mas', 'muy', 'solo', 'siento', 'hora', 'cambiar', 'se', 'pueden', 'veces']"
9599,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Alimentos con amor",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'di', 'cuenta', 'pueden', 'ayudar', 'personas']"
9600,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Alimentos con amor",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,['ayudar']
9601,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Directo al corazón",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,5,False,4,"['encanto', 'excelente', 'muy', 'atentos', 'muy']"
9602,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Directo al corazón",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,False,4,"['muy', 'bonita', 'muy']"
9603,4,San Pedro Parques - Líderes comunitarios de parques urbanos,ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
9604,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Saturday School",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,5,False,5,"['excelente', 'excelente']"
9605,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Wake up",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
9606,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Wake up",ONG - Humanitaria,5,5,5,5,5,4,True,5,5,5,5,5,0,True,5,"['excelente', 'saber', 'encanto', 'ayudar', 'grande', 'vida', 'mas']"
9607,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Alimentos con amor",ONG - Humanitaria,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,[]
9608,4,Dirección de Servicio Social - Acciones ciudadanas - Realidad virtual para empatizar con realidades sociales,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,['mas']
9609,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Directo al corazón",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'buen']"
9610,4,"Movimiento de Activación Ciudadana, A.C. - Promotores de Seguridad Vial, Zona Escolar Segura",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['excelente', 'muy']"
9611,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Wake up",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'muy']"
9612,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Alimentos con amor",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,['muy']
9613,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Directo al corazón",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'buen', 'muy']"
9614,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Saturday School",ONG - Humanitaria,5,5,5,5,4,5,True,2,5,5,5,5,5,True,5,"['muy', 'excelente', 'atencion']"
9615,4,"WEEDS, Worldwide Education in Environmental Development and Sustainability, A.C. - Emprendimiento en un mundo más verde",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['muy', 'trabajando', 'ellos', 'encanto']"
9616,4,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C. - FICAE Comunica!!",Actividades recreativas,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,['muy']
9617,4,"La Cumbre Cotidiana, A.C. - Preservación Ecológica",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
9618,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Saturday School",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['forma', 'cuenta']"
9619,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Alimentos con amor",ONG - Humanitaria,5,5,3,5,4,5,True,2,4,5,4,5,0,True,4,['dar']
9620,4,Dirección de Servicio Social - PASS - Líder Solidario,Dirección Servicio Social Campus Mty.,4,5,5,5,5,5,True,2,5,5,5,5,2,True,4,[]
9621,4,"Tierra de Artistas, A.C. - Taller de telares con técnicas artesanales oaxaqueñas",ONG - Arte y cultura,5,5,5,5,5,5,False,2,5,5,5,5,2,True,4,[]
9622,4,Dirección de Servicio Social - Acciones ciudadanas - Realidad virtual para empatizar con realidades sociales,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,['le']
9623,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Saturday School",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
9624,4,"FONDEAGG, Fondo Educativo Gral. de Div. Anacleto Guerrero Guajardo, A.C - Diseño, comunicación y medios digitales",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
9625,4,"Fundación México Incluyente, A.C. - Creando Comunidad en San Pedro",ONG - Arte y cultura,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['mejorar', 'mas', 'variedad', 'ofrecer', 'se', 'cuenta', 'muy', 'bonita', 'san', 'pinta', 'personas', 'veces', 'personas', 'no', 'cuenta', 'porque', 'se', 'esos']"
9626,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Saturday School",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'muy']"
9627,4,Laboratorio Innovación Social Tutores de Resiliencia - Naturaleza Lab : construyendo herramientas de medición-,ONG - Medio ambiente,4,5,5,4,5,5,True,0,5,5,5,5,0,True,4,"['se', 'dar', 'se', 'aun', 'no', 'darle', 'nueva', 'imagen']"
9628,4,"CONAFE, Consejo Nacional de Fomento Educativo - Inglés para todos en CONAFE",ONG - Desarrollo humano,4,5,5,4,5,5,False,0,5,4,3,3,2,False,3,[]
9629,4,Fundacionplan.org - Plan SPAP A.C. - Experiencia Plan,ONG - Humanitaria,5,5,5,4,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'atencion', 'atencion', 'dudas']"
9630,4,"Vecinos Fuentes del Valle, A.C. - Centro de Acopio y Pepena en Fuentes del Valle",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,4,5,5,2,True,4,['encanto']
9631,4,"Vecinos Fuentes del Valle, A.C. - HUERTO Y COMPOSTA EL CAPITÁN",ONG - Medio ambiente,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,[]
9632,4,"Vecinos Fuentes del Valle, A.C. - HUERTO Y COMPOSTA EL CAPITÁN",ONG - Medio ambiente,5,5,5,5,5,5,True,5,3,5,5,5,5,True,5,"['gran', 'personas', 'trabajando', 'muy', 'muy', 'agradable']"
9633,4,San Pedro Parques - Líderes comunitarios de parques urbanos,ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,5,True,5,"['buen', 'buen']"
9634,4,wwleadership sc - Mkt Digital: Prepa Leadership,Emprendimiento y desarrollo,4,4,3,3,3,4,True,0,3,3,3,4,0,True,3,"['lleno', 'agrado']"
9635,4,"CIES, Centro de Investigación y Educación para la Salud, A.C. - Transformando Al Planeta",Investigación,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['siento', 'tal', 'no', 'se', 'tu', 'poner', 'tus']"
9636,4,"Paso de Esperanza, A.C. - Pasos de EsperanzAPP",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'muy']"
9637,4,EduMakers - Tecnológico de Monterrey - Edumakers para la inclusión,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
9638,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Directo al corazón",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['les', 'muy', 'poner', 'ayudar']"
9639,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Saturday School",ONG - Humanitaria,5,4,3,4,4,3,False,0,5,5,5,5,2,False,3,[]
9640,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Alimentos con amor",ONG - Humanitaria,5,5,3,4,4,5,True,0,4,4,5,5,0,True,4,"['ese', 'se', 'muy']"
9641,4,Sembrando Amor Al Mundo - Propósito para una mejor calidad de Vida,ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['muy', 'satisfactoria', 'muy']"
9642,4,Secretaría de Educación de Nuevo León: Coordinación Estatal de Telebachillerato - PREPÁrate Nuevo León,ONG - Desarrollo humano,4,3,3,3,4,4,True,2,3,3,3,3,2,False,3,['se']
9643,4,"Consejo de Seguridad de la Información y Ciberseguridad, A. C. - Vinculación para difusión en Sudamérica",ONG - Desarrollo humano,5,5,5,5,4,4,True,0,5,5,5,5,0,False,4,"['muy', 'hoy', 'dia', 'se', 'mas', 'modos']"
9644,4,"FONDEAGG, Fondo Educativo Gral. de Div. Anacleto Guerrero Guajardo, A.C - Linea del tiempo Fondo Anacleto",ONG - Desarrollo humano,5,5,4,4,4,5,True,2,5,5,5,5,0,True,4,[]
9645,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Saturday School",ONG - Humanitaria,5,4,5,5,5,5,True,5,5,5,4,5,0,True,4,"['muy', 'muy', 'atencion']"
9646,4,Iniciativa Campana Altamira - Fútbol para crecer,ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'buen', 'ayudar', 'le', 'malas', 'llegaron', 'muy', 'bonita', 'vida']"
9647,4,Secretaría de Educación de Nuevo León: Coordinación Estatal de Telebachillerato - PREPÁrate Nuevo León,ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,"['nada', 'nada']"
9648,4,"SAIQ, Sociedad de Alumnos de Ingeniería Química - Sembrando Conciencia",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'atencion']"
9649,4,wwleadership sc - Mkt Digital: Prepa Leadership,Emprendimiento y desarrollo,4,5,4,5,4,3,True,0,2,5,5,5,0,False,3,"['muy', 'tal', 'veces', 'mas', 'quieren', 'muy', 'muy', 'esfuerzo', 'muy', 'no', 'solo']"
9650,4,Secretaría de Educación de Nuevo León: Coordinación Estatal de Telebachillerato - PREPÁrate Nuevo León,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
9651,4,"FONDEAGG, Fondo Educativo Gral. de Div. Anacleto Guerrero Guajardo, A.C - Linea del tiempo Fondo Anacleto",ONG - Desarrollo humano,4,4,5,4,4,4,True,2,3,4,4,4,0,False,3,"['muy', 'porque', 'veces', 'no', 'se']"
9652,4,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C. - Nutrición y Vida en Bienestar",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['gran', 'duda', 'gran', 'no', 'personas', 'mas']"
9653,4,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C. - Diseño de material terapéutico FICAE",Actividades recreativas,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['excelente', 'excelente']"
9654,4,"AMMAC, Alianza de Ministerios de Misericordia, A.C. - Directo al corazón",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,5,True,5,"['encanto', 'excelente']"
9655,4,INICIATIVA DE EDUCACIÓN CON EQUIDAD Y CALIDAD ---- Dirección de Servicio Social - Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,5,5,5,5,5,0,False,4,"['muy', 'se', 'ayudar', 'se', 'debe']"
9656,4,Dirección de Servicio Social - Acciones ciudadanas - Realidad virtual para empatizar con realidades sociales,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['parecen', 'se', 'pueden', 'cantidad']"
9657,4,San Pedro Parques - Líderes comunitarios de parques urbanos,ONG - Medio ambiente,5,5,5,5,5,5,True,5,5,5,5,5,2,False,4,[]
9658,4,INICIATIVA DE EDUCACIÓN CON EQUIDAD Y CALIDAD ---- Dirección de Servicio Social - Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['mas', 'personas', 'mas', 'experiencias']"
9659,4,Fundacionplan.org - Plan SPAP A.C. - Experiencia Plan,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'buen', 'confort']"
9660,4,Cambiando México con Valores A. C. - Juegamex,ONG - Desarrollo humano,4,4,1,3,3,3,True,0,5,5,5,5,0,False,3,"['no', 'ni', 'estos', 'solo', 'se', 'pudo', 'mas', 'hubiera', 'mas']"
9661,4,"Tierra de Artistas, A.C. - Taller de Alebrijes y grecas Zapotecas",ONG - Arte y cultura,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
9662,4,"HIC ME, A.C. - Cambiando la conversación: Niñez institucionalizada",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,['llegado']
9663,4,"Movimiento de Activación Ciudadana, A.C. - Promotores de Seguridad Vial, Zona Escolar Segura",ONG - Humanitaria,3,5,5,4,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'agrado', 'personas', 'muy']"
9664,4,Cambiando México con Valores A. C. - Juegamex,ONG - Desarrollo humano,4,4,4,4,4,4,True,0,4,4,4,4,0,False,3,"['falta', 'cambiaron', 'hora', 'fecha', 'veces', 'muy', 'no', 'muy', 'claro', 'quieren', 'web', 'muy', 'muy', 'corto']"
9665,4,"CONAFE, Consejo Nacional de Fomento Educativo - Inglés para todos en CONAFE",ONG - Desarrollo humano,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,[]
9666,4,"FONDEAGG, Fondo Educativo Gral. de Div. Anacleto Guerrero Guajardo, A.C - Linea del tiempo Fondo Anacleto",ONG - Desarrollo humano,5,5,5,5,5,4,True,0,5,5,5,5,2,True,4,"['encanto', 'les', 'les', 'dudarlo']"
